Customer ID,Age,Gender,Item Purchased,Category,Purchase Amount (USD),Location,Size,Color,Season,Review Rating,Subscription Status,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Payment Method,Frequency of Purchases
3397,29.0,Female,T-Shirt,Clothing,2900,Delhi,XL,Black,Winter,5.0,No,Next Day Air,No,No,5,Paytm,Quarterly
3398,19.0,Male,Trousers,Clothing,2817,Nagpur,L,Yellow,Summer,2.7,No,Standard,No,No,13,,Bi-Weekly
3399,54.0,Male,Ethnic Top,Clothing,4408, Surat ,L,Pink,Winter,3.8,No,Standard,No,No,44,PhonePe,Fortnightly
3400,40.0,Female,Trousers,Clothing,4114,VARANASI,XL,Yellow,Winter,3.3,No,Standard,No,No,36,UPI,Annually
3401,39.0,F,Scarf,Accessories,3979,Kolkata,M,Lavender,Fall,4.8,No,Free Shipping,No,No,18,PhonePe,Fortnightly
3402,44.0,Female,Watch,Accessories,5320,Surat,L,Peach,Winter,3.4,No,Standard,No,No,39, Paytm ,Weekly
2710,35.0,Male,Jeans,Clothing,4128,kolkata,S,Cyan,Winter,2.9,No,Standard,No,No,9,Net Banking,Bi-Weekly
3404,30.0,Male,Loafers,Footwear,4879, Kochi ,M,Olive,Summer,3.9,No,Standard,No,No,1, Paytm ,Bi-Weekly
3405,69.0,Male,Backpack,Accessories,2661,vadodara,L,Olive,Fall,3.9,No,2-Day Shipping,No,No,34, UPI ,Annually
3406,28.0,Female,Lehenga,Clothing,6506,Nagpur,M,White,Summer,4.2,No,Store Pickup,No,No,47,Debit Card,Bi-Weekly
3407,57.0,Male,Trousers,Clothing,5871,vadodara,M,Red,Spring,4.0,No,Store Pickup,No,No,24,Paytm,Quarterly
3408,46.0,female,Ethnic Top,Clothing,3517, Chennai ,S,Purple,Spring,2.6,No,Store Pickup,No,No,20, Cash ,Quarterly
3409,48.0,male,Trousers,Clothing,5210,Varanasi,L,Purple,Summer,4.4,No,Standard,No,No,11,Phone Pay,Annually
3410,24.0,M,Trousers,Clothing,6844,Varanasi,M,Teal,Summer,3.2,No,Next Day Air,No,No,3,GPay,Every 3 Months
3411,50.0,Male,Mojaris,Footwear,5755, Jaipur ,L,Teal,Summer,4.3,No,Free Shipping,No,No,38,Debit Card,Bi-Weekly
3412,29.0,Male,Shoes,Footwear,4395, Chandigarh ,L,Gray,Winter,4.9,No,2-Day Shipping,No,No,45,CASH,Weekly
3413,61.0,Female,Sandals,Footwear,6243,Delhi,M,Magenta,Fall,3.8,No,Store Pickup,No,No,31,Debit Card,Quarterly
3414,34.0,Female,Sunglasses,Accessories,6846,VADODARA,XL,Black,Winter,2.5,No,Express,No,No,16,UPI,Bi-Weekly
3415,27.0,Female,Shoes,Footwear,7211,KOLKATA,M,Maroon,Spring,4.9,No,Next Day Air,No,No,3,phonepe,Quarterly
3416,38.0,Male,Jacket,Clothing,5158,Mumbai,M,Gold,Fall,3.0,No,2-Day Shipping,No,No,15,Paytm,Annually
3417,25.0,male,Boots,Footwear,3777,SURAT,M,Purple,Spring,,No,Store Pickup,No,No,11,PhonePe,Every 3 Months
3418,54.0,M,Coat,Outerwear,2508,Kochi,M,Blue,Summer,2.9,No,2-Day Shipping,No,No,22,Debit Card,Fortnightly
3419,53.0,Male,Jacket,Outerwear,2205,Chennai,M,Beige,Summer,2.8,No,Free Shipping,No,No,35,UPI,Annually
3420,23.0,Male,Sunglasses,Accessories,1900,kolkata,L,Indigo,Winter,3.1,No,Store Pickup,No,No,5,Net Banking,Bi-Weekly
3421,19.0,Male,Cap,Accessories,4475, Kolkata ,M,Purple,Winter,3.4,No,Express,No,No,35, PhonePe ,Bi-Weekly
3422,57.0,Male,Shoes,Footwear,2244,Vadodara,M,Maroon,Summer,2.9,No,Free Shipping,No,No,27,cash,Weekly
3423,19.0,Male,Coat,Outerwear,6731,Kochi,L,Beige,Winter,3.2,No,Next Day Air,No,No,9,Paytm,Monthly
3424,33.0,Male,Sneakers,Footwear,5258,Lucknow,M,Brown,Spring,3.8,No,Next Day Air,No,No,21,,Bi-Weekly
3425,33.0,Female,Watch,Accessories,4875,Kochi,L,Green,Summer,3.6,No,2-Day Shipping,No,No,23,DEBIT CARD,Monthly
3426,38.0,Male,Cap,Accessories,4244,PATNA,M,Blue,Summer,4.3,No,Next Day Air,No,No,3,Google Pay,Bi-Weekly
3427,47.0,M,Kurta,Clothing,2776,Bengaluru,XL,Magenta,Fall,4.8,No,2-Day Shipping,No,No,31,Google Pay,Annually
3428,39.0,F,Ethnic Top,Clothing,3029, Kolkata ,XL,Turquoise,Winter,2.5,No,Store Pickup,No,No,44,DEBIT CARD,Annually
3429,32.0,M,Shawl,Accessories,5129,Ahmedabad  ,M,Gray,Fall,2.5,No,Next Day Air,No,No,20,Net Banking,Monthly
3430,27.0,Female,Jacket,Clothing,7276,BHOPAL,S,Purple,Winter,4.6,No,Express,No,No,34,Credit Card,Weekly
3431,67.0,Male,Kurta,Clothing,5510,patna,M,Lavender,Winter,4.2,No,Next Day Air,No,No,17,UPI,Every 3 Months
3432,46.0,female,Backpack,Accessories,3714,Chandigarh,S,Green,Summer,4.2,No,Express,No,No,20,PhonePe,Annually
3433,36.0,Male,Sneakers,Footwear,3469,Bhopal  ,M,Gray,Summer,4.8,No,2-Day Shipping,No,No,46,phonepe,Every 3 Months
3434,62.0,Other,Jeans,Clothing,6787, Delhi ,M,Yellow,Spring,4.5,No,Free Shipping,No,No,28,Credit Card,Annually
3435,31.0,Male,Lehenga,Clothing,5541, Nagpur ,S,Orange,Summer,3.3,No,2-Day Shipping,No,No,6,Cash,Fortnightly
3436,68.0,Female,T-Shirt,Clothing,6659,Indore,M,Beige,Summer,2.7,No,2-Day Shipping,No,No,50,Credit Card,Bi-Weekly
3437,57.0,Male,Scarf,Accessories,6071,Chandigarh,L,Peach,Winter,2.8,No,2-Day Shipping,No,No,41,paytm,Monthly
3438,22.0,,Jacket,Outerwear,4663,patna,S,Green,Winter,,No,2-Day Shipping,No,No,50,Paytm,Annually
3439,26.0,Other,Kurta,Clothing,5270,VADODARA,M,Violet,Fall,3.0,No,Store Pickup,No,No,33,Google Pay,Monthly
3440,,Male,Scarf,Accessories,6933,chandigarh,M,Gray,Summer,4.5,No,Express,No,No,25, UPI ,Quarterly
3441,45.0,female,Handbag,Accessories,4649,Bhopal,L,Magenta,Fall,4.3,No,2-Day Shipping,No,No,2,Net Banking,Weekly
3442,64.0,Other,Shirt,Clothing,7109,,XL,Charcoal,Fall,4.1,No,Standard,No,No,15,UPI,Annually
3443,28.0,male,Ethnic Top,Clothing,5686,Jaipur  ,M,Violet,Spring,4.3,No,Next Day Air,No,No,12,cash,Weekly
3444,47.0,Female,Jacket,Clothing,1876,Indore,L,Silver,Summer,5.0,No,Free Shipping,No,No,28,Credit Card,Bi-Weekly
3445,53.0,Male,Shirt,Clothing,4538, Hyderabad ,S,Green,Summer,3.8,No,2-Day Shipping,No,No,12, Google Pay ,Bi-Weekly
3446,42.0,Male,Scarf,Accessories,4496,Bengaluru,M,Magenta,Fall,4.9,No,Standard,No,No,3,google pay,Annually
3447,51.0,Female,Sneakers,Footwear,4156,Indore  ,S,Purple,Spring,5.0,No,2-Day Shipping,No,No,20,PAYTM,Weekly
3448,62.0,F,Mojaris,Footwear,4465,BHOPAL,M,Blue,Fall,4.3,No,Express,No,No,3,phonepe,Bi-Weekly
3449,,Female,Coat,Outerwear,2023,CHANDIGARH,S,Yellow,Winter,4.1,No,Express,No,No,32,cash,Fortnightly
3450,48.0,Male,Kurta,Clothing,2853,Chennai  ,M,Brown,Spring,4.5,No,Standard,No,No,35,UPI,Monthly
3451,20.0,Male,Lehenga,Clothing,5760,Vadodara,M,Pink,Spring,3.6,No,Store Pickup,No,No,31,CASH,Monthly
3452,32.0,Male,Shirt,Clothing,5398, Agra ,XL,Silver,Fall,3.0,No,Free Shipping,No,No,13,Google Pay,Annually
3453,26.0,male,Jacket,Outerwear,1329,Kolkata,M,Indigo,Spring,3.7,No,Next Day Air,No,No,3,Paytm,Fortnightly
3454,31.0,F,T-Shirt,Clothing,4414,Vadodara,L,Pink,Winter,4.3,No,Standard,No,No,48,Paytm,Bi-Weekly
3455,55.0,Male,Belt,Accessories,5214,kolkata,S,Lavender,Fall,4.6,No,Store Pickup,No,No,15,Paytm,Bi-Weekly
3702,46.0,Male,Shoes,Footwear,4884,Agra,M,Charcoal,Spring,4.5,No,Store Pickup,No,No,36, Debit Card ,Annually
3457,42.0,male,Shirt,Clothing,3812,BHOPAL,M,Red,Fall,4.6,No,Express,No,No,21,PhonePe,Monthly
3458,64.0,Female,Cap,Accessories,6407,Agra,M,Gray,Summer,3.0,No,Express,No,No,29,google pay,Fortnightly
3459,68.0,Female,Backpack,Accessories,2601,mumbai,L,Violet,Spring,3.4,No,Standard,No,No,24,Credit Card,Quarterly
3460,68.0,Female,Lehenga,Clothing,2791, Nagpur ,L,Green,Fall,3.8,No,Express,No,No,21,Credit Card,Annually
3461,41.0,Male,Shawl,Accessories,6009,Chandigarh  ,M,Gold,Spring,3.1,No,Express,No,No,5,paytm,Bi-Weekly
3462,51.0,Female,Loafers,Footwear,1896,Chandigarh,S,Maroon,Spring,4.4,No,Standard,No,No,47,Paytm,Quarterly
3463,44.0,F,Kurta,Clothing,5489,INDORE,L,Olive,Spring,4.5,No,Standard,No,No,34,PhonePe,Every 3 Months
3464,27.0,Male,Watch,Accessories,2045, Mumbai ,M,Yellow,Fall,2.8,No,2-Day Shipping,No,No,45, Paytm ,Fortnightly
3465,36.0,Male,Coat,Outerwear,4239,Mumbai  ,S,Peach,Winter,2.7,No,Next Day Air,No,No,12,Debit Card,Annually
3466,19.0,M,Backpack,Accessories,4033,Ahmedabad  ,M,Gold,Spring,3.4,No,Standard,No,No,31,Google Pay,Weekly
3467,49.0,Other,Kurta,Clothing,3215,Patna,S,Purple,Summer,4.6,No,Standard,No,No,43,Net Banking,Annually
3468,18.0,Female,Belt,Accessories,3294,lucknow,M,Charcoal,Fall,5.0,No,Next Day Air,No,No,5,Net Banking,Annually
3469,36.0,Male,Scarf,Accessories,6602,Ahmedabad,S,Indigo,Winter,3.5,No,Standard,No,No,36,Paytm,Quarterly
3470,36.0,male,Lehenga,Clothing,6385,Hyderabad,L,Magenta,Fall,3.3,No,Store Pickup,No,No,12, Net Banking ,Annually
3471,19.0,Female,Coat,Outerwear,4985,Surat,S,Olive,Summer,4.5,No,Free Shipping,No,No,31,Paytm,Bi-Weekly
3472,43.0,Female,Sneakers,Footwear,4925,Delhi,S,Blue,Spring,3.1,No,Store Pickup,No,No,31, Google Pay ,Bi-Weekly
3473,31.0,Female,Jeans,Clothing,3082, Chandigarh ,S,White,Summer,4.0,No,Free Shipping,No,No,15,UPI,Weekly
3474,63.0,Male,Ethnic Top,Clothing,3124,PUNE,M,Cyan,Spring,2.5,No,Express,No,No,11,debit card,Weekly
3475,41.0,Male,Kurta,Clothing,6269,Nagpur,M,Cyan,Winter,4.4,No,Store Pickup,No,No,18,debit card,Monthly
3476,48.0,Male,Boots,Footwear,6413,Varanasi  ,M,Orange,Spring,4.4,No,Express,No,No,9,Net Banking,Quarterly
3477,68.0,Male,Shoes,Footwear,7274,Vadodara,XL,Orange,Summer,3.2,No,Free Shipping,No,No,11,Credit Card,Weekly
3478,53.0,M,Wallet,Accessories,6246, Bhopal ,S,Teal,Spring,3.8,No,Store Pickup,No,No,38, Paytm ,Bi-Weekly
3479,,F,Scarf,Accessories,4143,Jaipur,M,Magenta,Fall,4.6,No,Store Pickup,No,No,42,Google Pay,Quarterly
3480,46.0,Male,Lehenga,Clothing,4390,Chennai,S,Orange,Summer,4.9,No,Standard,No,No,41,Credit Card,Monthly
3481,21.0,Male,Sandals,Footwear,6107,LUCKNOW,L,Peach,Winter,,No,Free Shipping,No,No,45,CASH,Monthly
3482,52.0,Male,Lehenga,Clothing,4840, Hyderabad ,S,Maroon,Summer,3.4,No,Store Pickup,No,No,41,NET BANKING,Bi-Weekly
3483,66.0,Female,Backpack,Accessories,4708,Chennai,M,Gold,Winter,3.9,No,Next Day Air,No,No,35,Cash,Weekly
3484,19.0,F,Ethnic Top,Clothing,2931,Lucknow,L,White,Winter,3.9,No,Express,No,No,21,PhonePe,Every 3 Months
3485,44.0,female,Jeans,Clothing,5480,Chandigarh  ,L,Gray,Fall,4.2,No,Free Shipping,No,No,13,Cash,Bi-Weekly
3486,50.0,Male,T-Shirt,Clothing,1479,Lucknow,XL,Brown,Winter,3.4,No,Standard,No,No,23,,Fortnightly
3487,51.0,Male,T-Shirt,Clothing,6606,ahmedabad,L,Charcoal,Winter,4.9,No,Standard,No,No,6,UPI,Weekly
3488,25.0,Male,Mojaris,Footwear,1647, Mumbai ,L,Beige,Fall,2.9,No,Store Pickup,No,No,39,PAYTM,Annually
3489,62.0,Male,Jacket,Clothing,2072,Ahmedabad,XL,Teal,Spring,4.9,No,Store Pickup,No,No,7,UPI,Quarterly
3490,48.0,Female,Trousers,Clothing,2022,Indore,L,Black,Summer,4.6,No,2-Day Shipping,No,No,32,Paytm,Every 3 Months
3491,62.0,female,Sneakers,Footwear,6060,Chennai,M,Violet,Spring,3.6,No,Store Pickup,No,No,43,Paytm,Quarterly
3492,22.0,Female,Jacket,Clothing,2225,Bengaluru,M,Orange,Winter,4.3,No,Express,No,No,15,paytm,Monthly
3493,48.0,Female,Wallet,Accessories,5010,BHOPAL,M,Turquoise,Fall,4.6,No,Standard,No,No,48,UPI,Annually
3494,48.0,Female,Lehenga,Clothing,6298,Patna,XL,Black,Winter,4.7,No,Store Pickup,No,No,35,Debit Card,Weekly
3495,62.0,M,Shawl,Accessories,2687, Patna ,M,Silver,Winter,3.5,No,Free Shipping,No,No,41,phonepe,Quarterly
3496,24.0,Female,Ethnic Top,Clothing,2631,lucknow,XL,Gray,Spring,2.8,No,Free Shipping,No,No,14,Debit Card,Weekly
3497,39.0,Male,Shoes,Footwear,2889,hyderabad,M,Pink,Summer,4.0,No,Free Shipping,No,No,22,GOOGLE PAY,Monthly
3498,35.0,Other,Sunglasses,Accessories,3717, Jaipur ,M,Red,Spring,4.3,No,Store Pickup,No,No,16,Google Pay,Every 3 Months
3499,47.0,Male,Boots,Footwear,2545,mumbai,M,Lavender,Summer,3.8,No,Standard,No,No,2,Cash,Bi-Weekly
3500,22.0,Male,Kurta,Clothing,2022, Agra ,L,Indigo,Fall,3.0,No,Next Day Air,No,No,13,debit card,Every 3 Months
3501,38.0,F,Kurti,Clothing,3409,DELHI,S,Silver,Fall,4.6,No,Next Day Air,No,No,38,PhonePe,Fortnightly
3502,53.0,Male,Mojaris,Footwear,6557,pune,M,Silver,Fall,,No,Standard,No,No,43,Cash,Weekly
3503,31.0,Male,Cap,Accessories,4485,Nagpur,M,Green,Fall,4.7,No,Next Day Air,No,No,26,PhonePe,Quarterly
3504,31.0,Male,Trousers,Clothing,7003, Bengaluru ,M,Pink,Spring,3.9,No,Free Shipping,No,No,39,Paytm,Weekly
3505,65.0,Male,Scarf,Accessories,2918, Varanasi ,S,Violet,Fall,4.0,No,Next Day Air,No,No,50,Paytm,Monthly
3506,48.0,,Cap,Accessories,3005,Varanasi,L,Red,Winter,3.7,No,2-Day Shipping,No,No,40,Google Pay,Every 3 Months
3507,18.0,F,Kurti,Clothing,4116,Bengaluru,L,Olive,Winter,3.7,No,2-Day Shipping,No,No,12,Paytm,Fortnightly
3508,46.0,M,Handbag,Accessories,4929,Bengaluru,S,Purple,Spring,4.2,No,Store Pickup,No,No,33,Cash,Every 3 Months
3509,52.0,M,Lehenga,Clothing,4077, Nagpur ,M,Gray,Fall,4.7,No,Standard,No,No,49,Paytm,Weekly
3510,50.0,Female,Ethnic Top,Clothing,1563,Pune,L,Brown,Winter,4.3,No,Next Day Air,No,No,43,PhonePe,Bi-Weekly
3511,49.0,Male,Shoes,Footwear,7236,kochi,S,Orange,Fall,4.9,No,2-Day Shipping,No,No,14,UPI,Monthly
3512,69.0,male,Cap,Accessories,6271,NAGPUR,M,Blue,Summer,3.9,No,2-Day Shipping,No,No,21,NET BANKING,Every 3 Months
3513,36.0,Male,Jacket,Clothing,3423, Vadodara ,M,White,Fall,3.4,No,Free Shipping,No,No,31, Debit Card ,Quarterly
3514,30.0,Female,Kurta,Clothing,5604,Patna,XL,Charcoal,Spring,4.2,No,Store Pickup,No,No,29,Credit Card,Fortnightly
3515,25.0,Other,Sandals,Footwear,3826,varanasi,XL,Gray,Winter,4.7,No,Express,No,No,32,Credit Card,Monthly
3516,19.0,Male,Kurti,Clothing,6134,VARANASI,XL,Charcoal,Winter,4.0,No,Next Day Air,No,No,16,Paytm,Bi-Weekly
3517,34.0,Male,Boots,Footwear,4068,VADODARA,S,White,Summer,4.0,No,Free Shipping,No,No,38, Paytm ,Bi-Weekly
3518,29.0,Male,Kurti,Clothing,5300,Hyderabad,M,Orange,Winter,3.1,No,Next Day Air,No,No,34,debit card,Every 3 Months
3519,50.0,Female,Kurta,Clothing,7304,Delhi,M,Black,Spring,4.2,No,Standard,No,No,30,Credit Card,Quarterly
3520,31.0,Male,Trousers,Clothing,4816,vadodara,M,White,Winter,3.7,No,Next Day Air,No,No,14,PhonePe,Fortnightly
3521,41.0,Male,Belt,Accessories,5353,Delhi,S,Brown,Spring,3.1,No,Express,No,No,33,net banking,Monthly
3522,52.0,Male,Loafers,Footwear,3585,Patna  ,M,Pink,Winter,3.7,No,Store Pickup,No,No,35,Credit Card,Weekly
3523,27.0,Male,Trousers,Clothing,6333,Varanasi,M,Yellow,Spring,3.2,No,Store Pickup,No,No,13,Credit Card,Quarterly
3524,49.0,Female,Wallet,Accessories,4373,varanasi,M,Cyan,Summer,2.8,No,Standard,No,No,30, Cash ,Fortnightly
3525,69.0,F,Kurti,Clothing,5376,Lucknow,L,Silver,Summer,2.9,No,Free Shipping,No,No,30,Credit Card,Monthly
3526,45.0,Male,Backpack,Accessories,2721, Chandigarh ,L,Olive,Winter,3.5,No,Standard,No,No,47,Paytm,Annually
3527,20.0,Male,Ethnic Top,Clothing,7472,Jaipur,M,Olive,Spring,3.8,No,Express,No,No,1,Cash,Every 3 Months
3528,25.0,M,Jacket,Clothing,7175,JAIPUR,S,Charcoal,Spring,4.7,No,Free Shipping,No,No,1,paytm,Weekly
3529,38.0,Female,Wallet,Accessories,5014, Chennai ,L,Gray,Summer,4.5,No,Free Shipping,No,No,33, Debit Card ,Annually
3530,55.0,F,T-Shirt,Clothing,1395, Delhi ,S,Maroon,Winter,3.9,No,Next Day Air,No,No,43, Credit Card ,Weekly
3531,62.0,Male,Shawl,Accessories,3558,Nagpur  ,L,Black,Spring,3.4,No,Express,No,No,37, Net Banking ,Weekly
3532,54.0,F,Slippers,Footwear,3981,MUMBAI,XL,Violet,Winter,4.6,No,2-Day Shipping,No,No,23,Paytm,Quarterly
3533,61.0,F,T-Shirt,Clothing,5221,Patna,L,Indigo,Fall,4.6,No,Standard,No,No,12, Debit Card ,Annually
3534,50.0,Female,Sneakers,Footwear,7545,jaipur,L,Yellow,Fall,4.7,No,Standard,No,No,30,Credit Card,Fortnightly
3535,,Male,Mojaris,Footwear,6302,Hyderabad,M,Gray,Fall,3.2,No,Express,No,No,7,Net Banking,Weekly
3536,68.0,male,Kurta,Clothing,3641,Chennai,M,Red,Summer,5.0,No,Express,No,No,20,PhonePe,Monthly
3537,55.0,Male,Wallet,Accessories,1637,Chandigarh,L,Peach,Spring,4.5,No,Express,No,No,10,Paytm,Monthly
3538,57.0,Other,Shawl,Accessories,6806,Agra,M,Gray,Spring,3.5,No,Standard,No,No,40,Net Banking,Every 3 Months
3539,56.0,Female,Shoes,Footwear,4592,Bengaluru,S,White,Spring,4.5,No,Store Pickup,No,No,21,,Monthly
3540,29.0,Female,Cap,Accessories,4127, Bhopal ,S,Green,Spring,3.2,No,Express,No,No,17, Net Banking ,Bi-Weekly
3541,24.0,Other,Shirt,Clothing,7217,Agra,M,Magenta,Spring,4.6,No,Free Shipping,No,No,5,upi,Weekly
3542,59.0,Male,Jacket,Clothing,5043,agra,M,Olive,Winter,4.0,No,Next Day Air,No,No,22,net banking,Annually
3543,62.0,M,Coat,Outerwear,1995,Patna,S,Olive,Spring,4.2,No,Express,No,No,5, Debit Card ,Weekly
3544,58.0,F,Cap,Accessories,6419,Pune,M,Blue,Winter,4.1,No,Standard,No,No,18,paytm,Every 3 Months
3545,64.0,Male,Ethnic Top,Clothing,3925, Surat ,XL,Charcoal,Fall,3.6,No,2-Day Shipping,No,No,42,PhonePe,Every 3 Months
3546,48.0,Male,Mojaris,Footwear,2197, Pune ,M,Yellow,Spring,3.7,No,2-Day Shipping,No,No,22,PhonePe,Annually
3547,60.0,Female,Wallet,Accessories,5904,Ahmedabad  ,M,Violet,Summer,3.6,No,Free Shipping,No,No,37,paytm,Bi-Weekly
3548,52.0,Male,Handbag,Accessories,2305,Chennai,L,Magenta,Summer,3.8,No,Standard,No,No,23,Net Banking,Annually
3549,63.0,Male,T-Shirt,Clothing,2809,Kochi,M,Red,Fall,3.0,No,Standard,No,No,47,google pay,Fortnightly
3550,44.0,Male,Kurta,Clothing,2668,Hyderabad  ,M,Cyan,Summer,3.4,No,2-Day Shipping,No,No,11,Debit Card,Fortnightly
3551,63.0,Female,Mojaris,Footwear,5686,Lucknow,S,Orange,Winter,4.8,No,Standard,No,No,32,Credit Card,Weekly
3552,66.0,Female,Belt,Accessories,2132,Varanasi,L,Black,Spring,2.6,No,Store Pickup,No,No,20,Credit Card,Weekly
3553,22.0,Female,Watch,Accessories,4776,SURAT,M,Blue,Winter,2.9,No,Next Day Air,No,No,3,phonepe,Quarterly
3554,62.0,Male,Mojaris,Footwear,7532,vadodara,M,Charcoal,Spring,4.9,No,Free Shipping,No,No,32, Net Banking ,Weekly
3555,39.0,Female,Shirt,Clothing,4070,Varanasi,M,Indigo,Spring,5.0,No,Free Shipping,No,No,5,paytm,Fortnightly
3556,25.0,Female,,Clothing,1615,Patna,L,Silver,Spring,4.6,No,Next Day Air,No,No,45,Google Pay,Quarterly
3557,70.0,Female,Kurta,Clothing,6741,Ahmedabad,M,Brown,Fall,4.2,No,Express,No,No,43,Debit Card,Bi-Weekly
3558,52.0,Female,Jacket,Outerwear,2021, Jaipur ,M,Peach,Summer,4.9,No,Next Day Air,No,No,1,UPI,Every 3 Months
3559,68.0,Male,Shawl,Accessories,7171,INDORE,L,Magenta,Summer,4.8,No,Standard,No,No,9,Credit Card,Quarterly
3560,18.0,Male,Jeans,Clothing,1679, Agra ,M,Beige,Fall,3.0,No,Next Day Air,No,No,13,Cash,Every 3 Months
3561,18.0,Male,Ethnic Top,Clothing,7081,indore,XL,Violet,Fall,3.5,No,Express,No,No,5,Debit Card,Annually
3562,63.0,Female,Mojaris,Footwear,2361,pune,L,Black,Spring,3.4,No,Standard,No,No,39,Net Banking,Fortnightly
3563,47.0,Female,Sandals,Footwear,2718,Kochi,M,Cyan,Winter,3.4,No,Free Shipping,No,No,7,debit card,Weekly
3564,43.0,Female,Shirt,Clothing,6667,KOCHI,M,Green,Summer,4.9,No,Standard,No,No,8,Google Pay,Every 3 Months
3565,60.0,Male,Wallet,Accessories,2730,Hyderabad,S,Brown,Summer,4.4,No,Free Shipping,No,No,40, Debit Card ,Annually
3566,49.0,Male,Watch,Accessories,3769, Surat ,S,Gray,Spring,4.2,No,Store Pickup,No,No,35,credit card,Monthly
3567,28.0,Male,Trousers,Clothing,6514,Bengaluru,S,Orange,Spring,3.1,No,Next Day Air,No,No,14,paytm,Monthly
3568,32.0,female,Watch,Accessories,4262,CHENNAI,S,Silver,Summer,,No,Next Day Air,No,No,26,Net Banking,Monthly
3569,29.0,M,Shoes,Footwear,5430, Delhi ,M,Purple,Spring,4.8,No,Next Day Air,No,No,14,Credit Card,Quarterly
3570,35.0,Female,Boots,Footwear,6991,BENGALURU,M,Olive,Fall,3.3,No,Express,No,No,9, UPI ,Fortnightly
3571,23.0,Male,Lehenga,Clothing,7281,Surat,XL,Teal,Winter,4.7,No,Standard,No,No,32,Paytm,Annually
3572,70.0,Male,Jeans,Clothing,1935,Ahmedabad,M,White,Summer,3.2,No,Standard,No,No,15,PhonePe,Every 3 Months
3573,23.0,female,Trousers,Clothing,2202,Hyderabad  ,M,Black,Spring,5.0,No,Standard,No,No,25,Google Pay,Monthly
3574,43.0,Male,Ethnic Top,Clothing,4936,mumbai,L,Maroon,Fall,4.9,No,Free Shipping,No,No,27,Net Banking,Monthly
3575,29.0,Male,Kurti,Clothing,5092,Lucknow,M,Cyan,Fall,4.9,No,Express,No,No,39,Credit Card,Quarterly
3576,61.0,Male,Coat,Outerwear,7271, Hyderabad ,M,Violet,Fall,3.7,No,Express,No,No,49,Paytm,Bi-Weekly
3577,29.0,Male,Slippers,Footwear,1884,bengaluru,L,Yellow,Spring,3.0,No,Express,No,No,12, Debit Card ,Bi-Weekly
3578,66.0,Female,Cap,Accessories,2552,Mumbai,S,Yellow,Winter,2.6,No,Standard,No,No,13, Paytm ,Weekly
3579,46.0,Female,Slippers,Footwear,1634,Nagpur,L,Olive,Winter,2.6,No,Standard,No,No,22,Credit Card,Quarterly
3580,34.0,Other,Shawl,Accessories,4978,VARANASI,L,Olive,Fall,4.8,No,Standard,No,No,19,phonepe,Every 3 Months
3581,51.0,Female,Jeans,Clothing,6413,patna,M,Magenta,Summer,3.2,No,2-Day Shipping,No,No,3, Credit Card ,Bi-Weekly
3582,26.0,Male,Kurta,Clothing,7145,Chennai,M,Orange,Fall,4.9,No,Next Day Air,No,No,50,PhonePe,Weekly
3583,23.0,Female,Saree,Clothing,3226,jaipur,S,Beige,Summer,3.4,No,2-Day Shipping,No,No,15,debit card,Annually
3584,52.0,F,Jacket,Clothing,5691,KOLKATA,L,Brown,Summer,2.7,No,Store Pickup,No,No,44,credit card,Every 3 Months
3585,39.0,Female,Sandals,Footwear,3769,Chennai,L,Indigo,Fall,4.8,No,Express,No,No,48,Paytm,Monthly
3586,39.0,Male,Backpack,Accessories,3260,Lucknow,XL,Gray,Winter,4.1,No,Standard,No,No,4,UPI,Bi-Weekly
3587,33.0,Male,Ethnic Top,Clothing,1969,Ahmedabad  ,M,Yellow,Winter,4.6,No,Store Pickup,No,No,12,UPI,Bi-Weekly
3588,33.0,Male,Kurti,Clothing,6659,Pune,S,Violet,Summer,4.4,No,Standard,No,No,33,Debit Card,Annually
3589,23.0,F,Watch,Accessories,4056,Pune,M,Magenta,Spring,3.5,No,2-Day Shipping,No,No,40,Cash,Annually
3590,31.0,Male,Handbag,Accessories,5330,KOLKATA,M,Blue,Spring,4.8,No,Next Day Air,No,No,38,Cash,Every 3 Months
3591,27.0,Male,T-Shirt,Clothing,6413,Varanasi,M,Gray,Fall,2.9,No,2-Day Shipping,No,No,19,PAYTM,Every 3 Months
3592,,Female,Jacket,Outerwear,6611, Bengaluru ,M,Gold,Winter,3.2,No,2-Day Shipping,No,No,38,upi,Quarterly
3593,61.0,Male,Slippers,Footwear,6080,agra,L,Lavender,Spring,4.4,No,2-Day Shipping,No,No,18,Debit Card,Fortnightly
3594,63.0,Male,Sneakers,Footwear,6017,Surat,M,Black,Spring,4.6,No,Next Day Air,No,No,24,PhonePe,Monthly
3595,19.0,Male,Sunglasses,Accessories,6500, Hyderabad ,L,Charcoal,Summer,2.6,No,2-Day Shipping,No,No,29,Paytm,Quarterly
3596,21.0,Male,T-Shirt,Clothing,3045,BHOPAL,M,Violet,Spring,3.1,No,Store Pickup,No,No,14,Cash,Annually
3597,28.0,M,Trousers,Clothing,6124,KOLKATA,M,Charcoal,Spring,4.3,No,Standard,No,No,44,NET BANKING,Fortnightly
3598,29.0,Male,Shawl,Accessories,5253, Agra ,M,Maroon,Summer,3.1,No,Standard,No,No,18,PhonePe,Quarterly
